0.3130000000	1
0.3430000000	1
0.3730000000	1
0.4030000000	1
0.4330000000	1
0.4630000000	1
0.4930000000	2
0.5230000000	1
0.5530000000	1
0.5830000000	1
0.6130000000	1
0.6430000000	1
0.6730000000	1
0.7030000000	1
0.7330000000	1
0.7630000000	1
0.7930000000	1
0.8230000000	2
0.8530000000	1
0.8830000000	1
0.9130000000	1
0.9430000000	1
0.9730000000	1
1.0030000000	1
1.0330000000	1
1.0630000000	1
1.0930000000	1
1.1230000000	1
1.1530000000	2
1.1830000000	1
1.2130000000	1
1.2430000000	2
1.2730000000	3
1.3030000000	1
1.3330000000	1
1.3630000000	1
1.3930000000	1
1.4230000000	2
1.4530000000	1
1.4830000000	1
1.5130000000	1
1.5430000000	1
1.5730000000	1
1.6030000000	1
1.6330000000	1
1.6630000000	1
1.6930000000	1
1.7230000000	2
1.7530000000	1
1.7830000000	1
1.8130000000	1
1.8430000000	1
1.8730000000	2
1.9030000000	1
1.9330000000	2
1.9630000000	2
1.9930000000	2
2.0230000000	1
2.0530000000	1
2.0830000000	1
2.1130000000	2
2.1430000000	2
2.1730000000	1
2.2030000000	2
2.2330000000	2
2.2630000000	1
2.2930000000	1
2.3230000000	1
2.3530000000	1
2.3830000000	2
2.4130000000	1
2.4430000000	2
2.4730000000	2
2.5030000000	1
2.5330000000	2
2.5630000000	2
2.5930000000	1
2.6230000000	1
2.6530000000	1
2.6830000000	2
2.7130000000	2
2.7430000000	1
2.7730000000	4
2.8030000000	3
2.8330000000	0
2.8630000000	1
2.8930000000	2
2.9230000000	2
2.9530000000	1
2.9830000000	2
3.0130000000	2
3.0430000000	1
3.0730000000	2
3.1030000000	1
3.1330000000	2
3.1630000000	1
3.1930000000	1
3.2230000000	2
3.2530000000	1
3.2830000000	3
3.3130000000	2
3.3430000000	3
3.3730000000	1
3.4030000000	3
3.4330000000	2
3.4630000000	2
3.4930000000	1
3.5230000000	2
3.5530000000	1
3.5830000000	1
3.6130000000	3
3.6430000000	4
3.6730000000	2
3.7030000000	2
3.7330000000	2
3.7630000000	2
3.7930000000	1
3.8230000000	1
3.8530000000	2
3.8830000000	1
3.9130000000	4
3.9430000000	3
3.9730000000	1
4.0030000000	4
4.0330000000	2
4.0630000000	1
4.0930000000	2
4.1230000000	1
4.1530000000	2
4.1830000000	1
4.2130000000	4
4.2430000000	4
4.2730000000	3
4.3030000000	5
4.3330000000	3
4.3630000000	8
4.3930000000	5
4.4230000000	8
4.4530000000	6
4.4830000000	15
4.5130000000	24
4.5430000000	33
4.5730000000	48
4.6030000000	83
4.6330000000	101
4.6630000000	113
4.6930000000	130
4.7230000000	134
4.7530000000	112
4.7830000000	130
4.8130000000	98
4.8430000000	121
4.8730000000	138
4.9030000000	143
4.9330000000	137
4.9630000000	157
4.9930000000	145
5.0230000000	169
5.0530000000	146
5.0830000000	141
5.1130000000	137
5.1430000000	175
5.1730000000	143
5.2030000000	150
5.2330000000	134
5.2630000000	149
5.2930000000	119
5.3230000000	141
5.3530000000	147
5.3830000000	142
5.4130000000	161
5.4430000000	128
5.4730000000	148
5.5030000000	154
5.5330000000	135
5.5630000000	147
5.5930000000	131
5.6230000000	150
5.6530000000	135
5.6830000000	159
5.7130000000	156
5.7430000000	130
5.7730000000	142
5.8030000000	147
5.8330000000	131
5.8630000000	164
5.8930000000	168
5.9230000000	151
5.9530000000	166
5.9830000000	151
6.0130000000	142
6.0430000000	142
6.0730000000	155
6.1030000000	146
6.1330000000	166
6.1630000000	158
6.1930000000	138
6.2230000000	149
6.2530000000	149
6.2830000000	156
6.3130000000	136
6.3430000000	140
6.3730000000	144
6.4030000000	173
6.4330000000	134
6.4630000000	143
6.4930000000	156
6.5230000000	133
6.5530000000	152
6.5830000000	155
6.6130000000	146
6.6430000000	123
6.6730000000	174
6.7030000000	144
6.7330000000	144
6.7630000000	147
6.7930000000	138
6.8230000000	147
6.8530000000	150
6.8830000000	138
6.9130000000	130
6.9430000000	152
6.9730000000	172
7.0030000000	169
7.0330000000	155
7.0630000000	144
7.0930000000	150
7.1230000000	143
7.1530000000	147
7.1830000000	149
7.2130000000	132
7.2430000000	151
7.2730000000	162
7.3030000000	153
7.3330000000	146
7.3630000000	137
7.3930000000	129
7.4230000000	142
7.4530000000	149
7.4830000000	158
7.5130000000	161
7.5430000000	136
7.5730000000	119
7.6030000000	146
7.6330000000	149
7.6630000000	135
7.6930000000	137
7.7230000000	137
7.7530000000	126
7.7830000000	158
7.8130000000	178
7.8430000000	142
7.8730000000	143
7.9030000000	148
7.9330000000	144
7.9630000000	153
7.9930000000	144
8.0230000000	146
8.0530000000	155
8.0830000000	132
8.1130000000	130
8.1430000000	169
8.1730000000	165
8.2030000000	165
8.2330000000	153
8.2630000000	170
8.2930000000	150
8.3230000000	145
8.3530000000	133
8.3830000000	141
8.4130000000	143
8.4430000000	153
8.4730000000	160
8.5030000000	149
8.5330000000	147
8.5630000000	132
8.5930000000	141
8.6230000000	149
8.6530000000	145
8.6830000000	128
8.7130000000	154
8.7430000000	144
8.7730000000	149
8.8030000000	141
8.8330000000	140
8.8630000000	142
8.8930000000	137
8.9230000000	148
8.9530000000	152
8.9830000000	153
9.0130000000	156
9.0430000000	150
9.0730000000	156
9.1030000000	143
9.1330000000	151
9.1630000000	145
9.1930000000	160
9.2230000000	144
9.2530000000	115
9.2830000000	140
9.3130000000	134
9.3430000000	148
9.3730000000	122
9.4030000000	151
9.4330000000	132
9.4630000000	145
9.4930000000	155
9.5230000000	137
9.5530000000	142
9.5830000000	145
9.6130000000	145
9.6430000000	154
9.6730000000	152
9.7030000000	148
9.7330000000	150
9.7630000000	145
9.7930000000	146
9.8230000000	160
9.8530000000	147
9.8830000000	145
9.9130000000	161
9.9430000000	158
9.9730000000	142
10.0030000000	138
10.0330000000	158
10.0630000000	164
10.0930000000	138
10.1230000000	133
10.1530000000	125
10.1830000000	132
10.2130000000	138
10.2430000000	160
10.2730000000	154
10.3030000000	119
10.3330000000	131
10.3630000000	157
10.3930000000	155
10.4230000000	153
10.4530000000	125
10.4830000000	157
10.5130000000	145
10.5430000000	127
10.5730000000	137
10.6030000000	153
10.6330000000	152
10.6630000000	161
10.6930000000	136
10.7230000000	133
10.7530000000	152
10.7830000000	128
10.8130000000	126
10.8430000000	132
10.8730000000	157
10.9030000000	147
10.9330000000	147
10.9630000000	160
10.9930000000	134
11.0230000000	154
11.0530000000	148
11.0830000000	172
11.1130000000	155
11.1430000000	157
11.1730000000	133
11.2030000000	157
11.2330000000	148
11.2630000000	136
11.2930000000	143
11.3230000000	158
11.3530000000	175
11.3830000000	156
11.4130000000	138
11.4430000000	167
11.4730000000	144
11.5030000000	152
11.5330000000	159
11.5630000000	160
11.5930000000	141
11.6230000000	134
11.6530000000	143
11.6830000000	148
11.7130000000	150
11.7430000000	168
11.7730000000	152
11.8030000000	170
11.8330000000	163
11.8630000000	151
11.8930000000	159
11.9230000000	163
