0.3130000000	2
0.3430000000	1
0.3730000000	1
0.4030000000	1
0.4330000000	1
0.4630000000	1
0.4930000000	1
0.5230000000	1
0.5530000000	1
0.5830000000	1
0.6130000000	1
0.6430000000	1
0.6730000000	1
0.7030000000	1
0.7330000000	1
0.7630000000	1
0.7930000000	1
0.8230000000	1
0.8530000000	1
0.8830000000	1
0.9130000000	1
0.9430000000	1
0.9730000000	1
1.0030000000	1
1.0330000000	1
1.0630000000	1
1.0930000000	2
1.1230000000	1
1.1530000000	1
1.1830000000	1
1.2130000000	2
1.2430000000	1
1.2730000000	2
1.3030000000	1
1.3330000000	1
1.3630000000	2
1.3930000000	1
1.4230000000	1
1.4530000000	1
1.4830000000	1
1.5130000000	1
1.5430000000	2
1.5730000000	1
1.6030000000	2
1.6330000000	1
1.6630000000	2
1.6930000000	1
1.7230000000	1
1.7530000000	1
1.7830000000	2
1.8130000000	1
1.8430000000	1
1.8730000000	1
1.9030000000	2
1.9330000000	2
1.9630000000	1
1.9930000000	3
2.0230000000	2
2.0530000000	1
2.0830000000	1
2.1130000000	1
2.1430000000	2
2.1730000000	1
2.2030000000	2
2.2330000000	2
2.2630000000	1
2.2930000000	1
2.3230000000	1
2.3530000000	1
2.3830000000	2
2.4130000000	2
2.4430000000	1
2.4730000000	1
2.5030000000	2
2.5330000000	2
2.5630000000	2
2.5930000000	1
2.6230000000	2
2.6530000000	3
2.6830000000	2
2.7130000000	1
2.7430000000	1
2.7730000000	2
2.8030000000	1
2.8330000000	1
2.8630000000	1
2.8930000000	2
2.9230000000	2
2.9530000000	1
2.9830000000	2
3.0130000000	2
3.0430000000	1
3.0730000000	2
3.1030000000	1
3.1330000000	1
3.1630000000	3
3.1930000000	2
3.2230000000	2
3.2530000000	1
3.2830000000	1
3.3130000000	2
3.3430000000	3
3.3730000000	1
3.4030000000	1
3.4330000000	1
3.4630000000	1
3.4930000000	1
3.5230000000	3
3.5530000000	1
3.5830000000	2
3.6130000000	3
3.6430000000	1
3.6730000000	1
3.7030000000	2
3.7330000000	2
3.7630000000	3
3.7930000000	2
3.8230000000	1
3.8530000000	2
3.8830000000	4
3.9130000000	3
3.9430000000	1
3.9730000000	3
4.0030000000	3
4.0330000000	2
4.0630000000	4
4.0930000000	3
4.1230000000	2
4.1530000000	2
4.1830000000	5
4.2130000000	2
4.2430000000	4
4.2730000000	3
4.3030000000	3
4.3330000000	4
4.3630000000	5
4.3930000000	3
4.4230000000	2
4.4530000000	9
4.4830000000	19
4.5130000000	21
4.5430000000	27
4.5730000000	55
4.6030000000	90
4.6330000000	76
4.6630000000	119
4.6930000000	111
4.7230000000	115
4.7530000000	117
4.7830000000	139
4.8130000000	135
4.8430000000	128
4.8730000000	157
4.9030000000	156
4.9330000000	113
4.9630000000	139
4.9930000000	159
5.0230000000	144
5.0530000000	156
5.0830000000	131
5.1130000000	140
5.1430000000	147
5.1730000000	144
5.2030000000	137
5.2330000000	156
5.2630000000	152
5.2930000000	121
5.3230000000	130
5.3530000000	133
5.3830000000	171
5.4130000000	136
5.4430000000	133
5.4730000000	166
5.5030000000	134
5.5330000000	142
5.5630000000	145
5.5930000000	152
5.6230000000	148
5.6530000000	134
5.6830000000	130
5.7130000000	158
5.7430000000	140
5.7730000000	161
5.8030000000	119
5.8330000000	129
5.8630000000	127
5.8930000000	139
5.9230000000	128
5.9530000000	139
5.9830000000	169
6.0130000000	140
6.0430000000	124
6.0730000000	146
6.1030000000	128
6.1330000000	143
6.1630000000	169
6.1930000000	155
6.2230000000	148
6.2530000000	153
6.2830000000	135
6.3130000000	161
6.3430000000	142
6.3730000000	135
6.4030000000	147
6.4330000000	157
6.4630000000	145
6.4930000000	144
6.5230000000	147
6.5530000000	149
6.5830000000	146
6.6130000000	146
6.6430000000	174
6.6730000000	128
6.7030000000	144
6.7330000000	161
6.7630000000	155
6.7930000000	126
6.8230000000	144
6.8530000000	130
6.8830000000	162
6.9130000000	133
6.9430000000	139
6.9730000000	154
7.0030000000	135
7.0330000000	150
7.0630000000	164
7.0930000000	152
7.1230000000	140
7.1530000000	132
7.1830000000	135
7.2130000000	151
7.2430000000	169
7.2730000000	159
7.3030000000	149
7.3330000000	146
7.3630000000	138
7.3930000000	136
7.4230000000	142
7.4530000000	137
7.4830000000	141
7.5130000000	151
7.5430000000	142
7.5730000000	155
7.6030000000	150
7.6330000000	153
7.6630000000	143
7.6930000000	147
7.7230000000	154
7.7530000000	132
7.7830000000	137
7.8130000000	145
7.8430000000	141
7.8730000000	148
7.9030000000	143
7.9330000000	138
7.9630000000	145
7.9930000000	138
8.0230000000	135
8.0530000000	140
8.0830000000	144
8.1130000000	150
8.1430000000	139
8.1730000000	118
8.2030000000	130
8.2330000000	138
8.2630000000	149
8.2930000000	119
8.3230000000	147
8.3530000000	135
8.3830000000	148
8.4130000000	153
8.4430000000	154
8.4730000000	132
8.5030000000	142
8.5330000000	145
8.5630000000	157
8.5930000000	146
8.6230000000	131
8.6530000000	135
8.6830000000	125
8.7130000000	136
8.7430000000	159
8.7730000000	147
8.8030000000	152
8.8330000000	158
8.8630000000	124
8.8930000000	123
8.9230000000	144
8.9530000000	148
8.9830000000	148
9.0130000000	142
9.0430000000	132
9.0730000000	155
9.1030000000	125
9.1330000000	144
9.1630000000	139
9.1930000000	160
9.2230000000	140
9.2530000000	126
9.2830000000	156
9.3130000000	161
9.3430000000	154
9.3730000000	145
9.4030000000	137
9.4330000000	148
9.4630000000	139
9.4930000000	155
9.5230000000	162
9.5530000000	146
9.5830000000	155
9.6130000000	141
9.6430000000	144
9.6730000000	164
9.7030000000	123
9.7330000000	136
9.7630000000	144
9.7930000000	158
9.8230000000	160
9.8530000000	163
9.8830000000	152
9.9130000000	126
9.9430000000	145
9.9730000000	150
10.0030000000	139
10.0330000000	153
10.0630000000	162
10.0930000000	165
10.1230000000	151
10.1530000000	143
10.1830000000	163
10.2130000000	118
10.2430000000	139
10.2730000000	140
10.3030000000	139
10.3330000000	154
10.3630000000	156
10.3930000000	156
10.4230000000	129
10.4530000000	146
10.4830000000	131
10.5130000000	139
10.5430000000	136
10.5730000000	158
10.6030000000	134
10.6330000000	138
10.6630000000	163
10.6930000000	136
10.7230000000	152
10.7530000000	135
10.7830000000	153
10.8130000000	147
10.8430000000	164
10.8730000000	155
10.9030000000	155
10.9330000000	122
10.9630000000	148
10.9930000000	133
11.0230000000	161
11.0530000000	138
11.0830000000	123
11.1130000000	155
11.1430000000	143
11.1730000000	153
11.2030000000	144
11.2330000000	159
11.2630000000	139
11.2930000000	157
11.3230000000	141
11.3530000000	153
11.3830000000	150
11.4130000000	150
11.4430000000	153
11.4730000000	158
11.5030000000	150
11.5330000000	149
11.5630000000	129
11.5930000000	137
11.6230000000	152
11.6530000000	161
11.6830000000	149
11.7130000000	141
11.7430000000	147
11.7730000000	151
11.8030000000	135
11.8330000000	172
11.8630000000	149
11.8930000000	165
11.9230000000	137
11.9530000000	170
11.9830000000	158
12.0130000000	154
12.0430000000	157
12.0730000000	162
12.1030000000	153
12.1330000000	168
12.1630000000	157
12.1930000000	129
12.2230000000	147
12.2530000000	150
12.2830000000	137
12.3130000000	147
12.3430000000	136
12.3730000000	142
12.4030000000	145
12.4330000000	147
12.4630000000	151
12.4930000000	145
12.5230000000	146
12.5530000000	137
12.5830000000	143
12.6130000000	155
12.6430000000	158
12.6730000000	138
12.7030000000	151
12.7330000000	153
12.7630000000	127
12.7930000000	126
12.8230000000	147
12.8530000000	136
12.8830000000	134
12.9130000000	143
12.9430000000	154
12.9730000000	170
13.0030000000	158
13.0330000000	141
13.0630000000	151
13.0930000000	154
13.1230000000	143
13.1530000000	161
13.1830000000	154
13.2130000000	150
13.2430000000	157
13.2730000000	175
13.3030000000	160
13.3330000000	142
13.3630000000	139
13.3930000000	125
13.4230000000	167
13.4530000000	138
13.4830000000	130
13.5130000000	152
13.5430000000	146
13.5730000000	172
13.6030000000	134
13.6330000000	155
13.6630000000	170
13.6930000000	157
13.7230000000	130
13.7530000000	124
13.7830000000	130
13.8130000000	129
13.8430000000	135
13.8730000000	138
13.9030000000	145
13.9330000000	128
13.9630000000	147
13.9930000000	152
14.0230000000	132
14.0530000000	154
14.0830000000	146
14.1130000000	149
14.1430000000	137
14.1730000000	137
14.2030000000	155
14.2330000000	141
14.2630000000	133
14.2930000000	129
14.3230000000	131
14.3530000000	144
14.3830000000	142
14.4130000000	139
14.4430000000	148
14.4730000000	135
14.5030000000	135
14.5330000000	128
14.5630000000	131
14.5930000000	160
14.6230000000	136
14.6530000000	146
14.6830000000	143
14.7130000000	150
14.7430000000	149
14.7730000000	157
14.8030000000	154
14.8330000000	144
14.8630000000	164
14.8930000000	156
14.9230000000	160
14.9530000000	167
14.9830000000	153
15.0130000000	168
15.0430000000	156
15.0730000000	141
15.1030000000	172
15.1330000000	136
15.1630000000	159
15.1930000000	173
15.2230000000	150
15.2530000000	140
15.2830000000	160
15.3130000000	155
15.3430000000	160
15.3730000000	146
15.4030000000	146
15.4330000000	155
15.4630000000	154
15.4930000000	143
15.5230000000	170
15.5530000000	162
15.5830000000	153
15.6130000000	149
15.6430000000	148
15.6730000000	140
15.7030000000	153
15.7330000000	142
15.7630000000	128
15.7930000000	142
15.8230000000	132
15.8530000000	128
15.8830000000	133
15.9130000000	152
15.9430000000	143
15.9730000000	147
16.0030000000	141
16.0330000000	132
16.0630000000	159
16.0930000000	145
16.1230000000	154
16.1530000000	140
16.1830000000	118
16.2130000000	150
16.2430000000	152
16.2730000000	144
16.3030000000	130
16.3330000000	162
16.3630000000	157
16.3930000000	160
16.4230000000	145
16.4530000000	129
16.4830000000	133
16.5130000000	162
16.5430000000	163
16.5730000000	165
16.6030000000	154
16.6330000000	157
16.6630000000	133
16.6930000000	151
16.7230000000	150
16.7530000000	130
16.7830000000	152
16.8130000000	154
16.8430000000	148
16.8730000000	128
16.9030000000	134
16.9330000000	123
16.9630000000	141
16.9930000000	140
17.0230000000	148
17.0530000000	148
17.0830000000	141
17.1130000000	131
17.1430000000	149
17.1730000000	142
17.2030000000	141
17.2330000000	128
17.2630000000	156
17.2930000000	142
17.3230000000	136
17.3530000000	137
17.3830000000	135
17.4130000000	150
17.4430000000	143
17.4730000000	137
17.5030000000	153
17.5330000000	145
17.5630000000	130
17.5930000000	138
17.6230000000	146
17.6530000000	151
17.6830000000	143
17.7130000000	138
17.7430000000	151
17.7730000000	135
17.8030000000	131
17.8330000000	134
17.8630000000	144
17.8930000000	154
17.9230000000	131
17.9530000000	132
17.9830000000	139
18.0130000000	138
18.0430000000	141
18.0730000000	134
18.1030000000	160
18.1330000000	134
18.1630000000	124
18.1930000000	152
18.2230000000	163
18.2530000000	151
18.2830000000	150
18.3130000000	144
18.3430000000	138
18.3730000000	143
18.4030000000	134
18.4330000000	116
18.4630000000	141
18.4930000000	146
18.5230000000	139
18.5530000000	158
18.5830000000	133
18.6130000000	131
18.6430000000	126
18.6730000000	132
18.7030000000	135
18.7330000000	137
18.7630000000	182
18.7930000000	161
18.8230000000	164
18.8530000000	160
18.8830000000	170
18.9130000000	154
18.9430000000	150
18.9730000000	142
19.0030000000	153
19.0330000000	136
19.0630000000	159
19.0930000000	127
19.1230000000	142
19.1530000000	162
19.1830000000	141
19.2130000000	141
19.2430000000	136
19.2730000000	149
19.3030000000	154
19.3330000000	154
19.3630000000	162
19.3930000000	174
19.4230000000	184
19.4530000000	197
19.4830000000	237
19.5130000000	299
19.5430000000	313
19.5730000000	330
19.6030000000	431
19.6330000000	336
19.6630000000	312
19.6930000000	263
19.7230000000	233
19.7530000000	176
19.7830000000	171
19.8130000000	163
19.8430000000	155
19.8730000000	154
19.9030000000	168
19.9330000000	151
19.9630000000	141
19.9930000000	144
20.0230000000	150
20.0530000000	122
20.0830000000	160
20.1130000000	170
20.1430000000	154
20.1730000000	163
20.2030000000	145
20.2330000000	149
20.2630000000	159
20.2930000000	136
20.3230000000	132
20.3530000000	131
20.3830000000	171
20.4130000000	158
20.4430000000	161
20.4730000000	149
20.5030000000	148
20.5330000000	140
20.5630000000	143
20.5930000000	150
20.6230000000	138
20.6530000000	172
20.6830000000	146
20.7130000000	147
20.7430000000	162
20.7730000000	147
20.8030000000	155
20.8330000000	160
20.8630000000	141
20.8930000000	174
20.9230000000	141
20.9530000000	163
20.9830000000	187
21.0130000000	197
